date,generation_mwh_per_mw,asset_id,asset_name,technology,latitude,longitude,capacity_mw,ownership_fraction,generation_mwh_est,generation_mwh_est_owned
2018-01-01,0.4382159999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,18.405071999999997,2.8527861599999995
2018-02-01,0.34272,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.394240000000002,2.2311072000000003
2018-03-01,0.351168,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.749056,2.28610368
2018-04-01,0.33336,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.00112,2.1701736
2018-05-01,0.254448,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,10.686816,1.65645648
2018-06-01,0.1713599999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,7.197119999999999,1.1155536
2018-07-01,0.177072,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,7.437024,1.15273872
2018-08-01,0.209064,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,8.780688000000001,1.3610066400000005
2018-09-01,0.30312,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,12.73104,1.9733112
2018-10-01,0.372,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,15.624,2.42172
2018-11-01,0.39528,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,16.601760000000002,2.5732728
2018-12-01,0.354888,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.905296,2.31032088
2019-01-01,0.348192,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.624064,2.26672992
2019-02-01,0.320544,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,13.462848,2.08674144
2019-03-01,0.406968,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,17.092655999999998,2.6493616799999997
2019-04-01,0.28152,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,11.82384,1.8326952
2019-05-01,0.199392,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,8.374464,1.29804192
2019-06-01,0.26496,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,11.12832,1.7248895999999998
2019-07-01,0.2120399999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,8.905679999999998,1.3803803999999995
2019-08-01,0.32736,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,13.74912,2.1311136000000004
2019-09-01,0.30024,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,12.61008,1.9545624
2019-10-01,0.3504239999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.717807999999998,2.2812602399999995
2019-11-01,0.3160799999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,13.27536,2.0576808
2019-12-01,0.39804,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,16.71768,2.5912404
2020-01-01,0.408456,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,17.155152,2.65904856
2020-02-01,0.51156,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,21.48552,3.3302556
2020-03-01,0.415152,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,17.436384,2.70263952
2020-04-01,0.26352,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,11.06784,1.7155151999999998
2020-05-01,0.241056,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,10.124352,1.56927456
2020-06-01,0.2923199999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,12.27744,1.9030031999999997
2020-07-01,0.262632,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,11.030544,1.70973432
2020-08-01,0.320664,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,13.467888,2.08752264
2020-09-01,0.3024,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,12.7008,1.968624
2020-10-01,0.387624,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,16.280208000000002,2.5234322400000004
2020-11-01,0.36576,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,15.36192,2.3810976
2020-12-01,0.345216,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.499072000000002,2.2473561600000003
2021-01-01,0.370512,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,15.561504,2.4120331200000003
2021-02-01,0.388416,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,16.313472,2.52858816
2021-03-01,0.339264,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.249088,2.20860864
2021-04-01,0.2224799999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,9.34416,1.4483448
2021-05-01,0.264864,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,11.124288,1.72426464
2021-06-01,0.19512,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,8.19504,1.2702312
2021-07-01,0.188976,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,7.936992,1.23023376
2021-08-01,0.257424,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,10.811808,1.6758302399999998
2021-09-01,0.23112,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,9.70704,1.5045912
2021-10-01,0.389856,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,16.373952,2.53796256
2021-11-01,0.35424,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.87808,2.3061024
2021-12-01,0.361584,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,15.186528,2.3539118400000003
2022-01-01,0.344472,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.467824000000002,2.24251272
2022-02-01,0.482496,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,20.264832,3.1410489599999996
2022-03-01,0.296856,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,12.467952,1.93253256
2022-04-01,0.31032,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,13.03344,2.0201832
2022-05-01,0.24552,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,10.31184,1.5983352
2022-06-01,0.234,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,9.828,1.52334
2022-07-01,0.225432,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,9.468144,1.46756232
2022-08-01,0.18972,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,7.96824,1.2350772
2022-09-01,0.24408,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,10.25136,1.5889608
2022-10-01,0.38316,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,16.09272,2.4943716
2022-11-01,0.35136,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.75712,2.2873536
2022-12-01,0.3593519999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,15.092783999999998,2.33938152
2023-01-01,0.4218479999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,17.717615999999996,2.7462304799999995
2023-02-01,0.311136,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,13.067712,2.02549536
2023-03-01,0.380184,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,15.967728,2.4749978400000003
2023-04-01,0.2916,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,12.2472,1.898316
2023-05-01,0.20832,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,8.749440000000002,1.3561632000000003
2023-06-01,0.22608,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,9.49536,1.4717808
2023-07-01,0.31248,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,13.12416,2.0342447999999997
2023-08-01,0.248496,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,10.436832,1.61770896
2023-09-01,0.2556,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,10.7352,1.6639559999999998
2023-10-01,0.3102479999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,13.030416,2.01971448
2023-11-01,0.37296,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,15.66432,2.4279696
2023-12-01,0.4724399999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,19.84248,3.0755844
2024-01-01,0.440448,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,18.498816,2.8673164800000004
2024-02-01,0.373752,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,15.697584,2.43312552
2024-03-01,0.369024,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,15.499008,2.40234624
2024-04-01,0.40032,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,16.813440000000003,2.6060832000000005
2024-05-01,0.2418,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,10.1556,1.574118
2024-06-01,0.2123999999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,8.9208,1.382724
2024-07-01,0.235104,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,9.874368,1.5305270400000002
2024-08-01,0.284952,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,11.967984,1.85503752
2024-09-01,0.29808,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,12.51936,1.9405008
2024-10-01,0.3176879999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,13.342896,2.06814888
2024-11-01,0.28008,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,11.76336,1.8233208
2024-12-01,0.4188719999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,17.592623999999997,2.7268567199999993
2018-01-01,0.3504239999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,17.521199999999997,17.521199999999997
2018-02-01,0.258048,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,12.9024,12.9024
2018-03-01,0.3176879999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,15.8844,15.8844
2018-04-01,0.2628,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,13.140000000000002,13.140000000000002
2018-05-01,0.206832,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,10.3416,10.3416
2018-06-01,0.1512,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,7.56,7.56
2018-07-01,0.1391279999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,6.956399999999999,6.956399999999999
2018-08-01,0.212784,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,10.6392,10.6392
2018-09-01,0.32688,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,16.344,16.344
2018-10-01,0.322152,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,16.107599999999998,16.107599999999998
2018-11-01,0.34488,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,17.244,17.244
2018-12-01,0.293136,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,14.6568,14.6568
2019-01-01,0.273048,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,13.6524,13.6524
2019-02-01,0.315168,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,15.7584,15.7584
2019-03-01,0.355632,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,17.7816,17.7816
2019-04-01,0.24048,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,12.024,12.024
2019-05-01,0.160704,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,8.035200000000001,8.035200000000001
2019-06-01,0.21528,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,10.764,10.764
2019-07-01,0.194928,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,9.7464,9.7464
2019-08-01,0.258912,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,12.9456,12.9456
2019-09-01,0.24048,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,12.024,12.024
2019-10-01,0.285696,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,14.2848,14.2848
2019-11-01,0.2095199999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,10.476,10.476
2019-12-01,0.354144,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,17.7072,17.7072
2020-01-01,0.418128,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,20.9064,20.9064
2020-02-01,0.454488,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,22.7244,22.7244
2020-03-01,0.32364,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,16.182,16.182
2020-04-01,0.21744,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,10.872,10.872
2020-05-01,0.213528,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,10.6764,10.6764
2020-06-01,0.216,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,10.8,10.8
2020-07-01,0.2321279999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,11.6064,11.6064
2020-08-01,0.20088,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,10.044000000000002,10.044000000000002
2020-09-01,0.27144,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,13.572,13.572
2020-10-01,0.279744,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,13.987200000000003,13.987200000000003
2020-11-01,0.3203999999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,16.02,16.02
2020-12-01,0.2976,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,14.88,14.88
2021-01-01,0.244776,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,12.2388,12.2388
2021-02-01,0.3904319999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,19.521599999999996,19.521599999999996
2021-03-01,0.303552,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,15.1776,15.1776
2021-04-01,0.15264,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,7.632,7.632
2021-05-01,0.176328,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,8.8164,8.8164
2021-06-01,0.1764,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,8.82,8.82
2021-07-01,0.079608,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,3.9804,3.9804
2021-08-01,0.143592,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,7.1796000000000015,7.1796000000000015
2021-09-01,0.18288,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,9.144,9.144
2021-10-01,0.31992,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,15.996000000000002,15.996000000000002
2021-11-01,0.3175199999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,15.875999999999998,15.875999999999998
2021-12-01,0.265608,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,13.2804,13.2804
2022-01-01,0.348192,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,17.4096,17.4096
2022-02-01,0.434784,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,21.7392,21.7392
2022-03-01,0.241056,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,12.0528,12.0528
2022-04-01,0.2131199999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,10.656,10.656
2022-05-01,0.281232,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,14.061600000000002,14.061600000000002
2022-06-01,0.23472,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,11.736,11.736
2022-07-01,0.20832,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,10.416000000000002,10.416000000000002
2022-08-01,0.175584,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,8.7792,8.7792
2022-09-01,0.2224799999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,11.124,11.124
2022-10-01,0.369024,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,18.4512,18.4512
2022-11-01,0.32112,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,16.056,16.056
2022-12-01,0.279744,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,13.987200000000003,13.987200000000003
2023-01-01,0.363816,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,18.1908,18.1908
2023-02-01,0.293664,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,14.6832,14.6832
2023-03-01,0.23436,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,11.718,11.718
2023-04-01,0.19584,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,9.792000000000002,9.792000000000002
2023-05-01,0.1383839999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,6.919199999999999,6.919199999999999
2023-06-01,0.15192,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,7.596,7.596
2023-07-01,0.258168,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,12.9084,12.9084
2023-08-01,0.2112959999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,10.5648,10.5648
2023-09-01,0.2519999999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,12.599999999999998,12.599999999999998
2023-10-01,0.315456,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,15.7728,15.7728
2023-11-01,0.22032,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,11.016,11.016
2023-12-01,0.381672,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,19.0836,19.0836
2024-01-01,0.322152,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,16.107599999999998,16.107599999999998
2024-02-01,0.318768,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,15.938400000000003,15.938400000000003
2024-03-01,0.303552,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,15.1776,15.1776
2024-04-01,0.2937599999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,14.688,14.688
2024-05-01,0.1488,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,7.44,7.44
2024-06-01,0.22824,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,11.412,11.412
2024-07-01,0.177072,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,8.8536,8.8536
2024-08-01,0.342984,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,17.1492,17.1492
2024-09-01,0.21744,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,10.872,10.872
2024-10-01,0.3028079999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,15.140399999999998,15.140399999999998
2024-11-01,0.2217599999999999,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,11.088,11.088
2024-12-01,0.380184,ONW_001,Cumberhead,onshore_wind,55.5721,-3.8746,50.0,1.0,19.0092,19.0092
2018-01-01,0.343728,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,7.905744,4.03192944
2018-02-01,0.247296,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,5.6878079999999995,2.90078208
2018-03-01,0.305784,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,7.033032,3.5868463200000003
2018-04-01,0.2491199999999999,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,5.72976,2.9221776
2018-05-01,0.190464,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,4.380672,2.23414272
2018-06-01,0.14976,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,3.44448,1.7566848
2018-07-01,0.1339199999999999,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,3.08016,1.5708816
2018-08-01,0.207576,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,4.774248,2.43486648
2018-09-01,0.3160799999999999,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,7.269839999999999,3.7076184
2018-10-01,0.314712,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,7.238376,3.69157176
2018-11-01,0.33192,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,7.63416,3.8934216
2018-12-01,0.274536,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,6.314328,3.22030728
2019-01-01,0.26412,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,6.07476,3.0981276
2019-02-01,0.301728,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,6.939744,3.53926944
2019-03-01,0.348192,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,8.008416,4.08429216
2019-04-01,0.21744,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,5.00112,2.5505712000000003
2019-05-01,0.160704,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,3.696192,1.88505792
2019-06-01,0.2217599999999999,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,5.100479999999999,2.6012447999999995
2019-07-01,0.187488,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,4.312224,2.19923424
2019-08-01,0.259656,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,5.972088,3.04576488
2019-09-01,0.23328,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,5.3654399999999995,2.7363744
2019-10-01,0.2693279999999999,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,6.194543999999999,3.1592174399999995
2019-11-01,0.21456,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,4.93488,2.5167888
2019-12-01,0.342984,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,7.888632,4.02320232
2020-01-01,0.400272,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,9.206256000000002,4.695190560000001
2020-02-01,0.455184,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,10.469232000000002,5.339308320000001
2020-03-01,0.319176,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,7.341048000000001,3.743934480000001
2020-04-01,0.2087999999999999,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,4.8024,2.4492239999999996
2020-05-01,0.207576,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,4.774248,2.43486648
2020-06-01,0.21744,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,5.00112,2.5505712000000003
2020-07-01,0.232872,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,5.356056000000001,2.7315885600000005
2020-08-01,0.2046,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,4.705800000000001,2.3999580000000007
2020-09-01,0.26496,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,6.094079999999999,3.1079807999999995
2020-10-01,0.283464,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,6.519672,3.32503272
2020-11-01,0.31536,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,7.253280000000001,3.699172800000001
2020-12-01,0.288672,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,6.639456000000001,3.3861225600000004
2021-01-01,0.235104,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,5.407392,2.75776992
2021-02-01,0.3696,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,8.500800000000002,4.335408000000001
2021-03-01,0.300576,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,6.913248,3.52575648
2021-04-01,0.14184,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,3.26232,1.6637832
2021-05-01,0.165168,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,3.798864,1.93742064
2021-06-01,0.16632,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,3.8253600000000008,1.9509336000000004
2021-07-01,0.0773759999999999,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,1.7796479999999997,0.9076204799999998
2021-08-01,0.148056,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,3.4052880000000005,1.7366968800000002
2021-09-01,0.1764,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,4.0572,2.069172
2021-10-01,0.329592,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,7.580616,3.86611416
2021-11-01,0.2973599999999999,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,6.839279999999999,3.4880327999999996
2021-12-01,0.258168,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,5.937864,3.0283106400000004
2022-01-01,0.325872,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,7.495056,3.82247856
2022-02-01,0.431424,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,9.922752,5.060603520000001
2022-03-01,0.2321279999999999,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,5.338944,2.72286144
2022-04-01,0.20808,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,4.785839999999999,2.4407783999999997
2022-05-01,0.2618879999999999,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,6.023423999999999,3.0719462399999995
2022-06-01,0.2131199999999999,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,4.9017599999999995,2.4998975999999997
